Driver ,DriverNumber ,LapNumber ,Stint ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime    ,LapStartDate            ,TrackStatus ,Position ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName          ,Year
RIC    ,           3 ,     46.0 ,  2.0 ,MEDIUM    ,    16.0 ,True      ,Renault           ,01:38:20.766000 ,2019-09-08 14:18:22.093 ,          1 ,     4.0 ,        85.363 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
RAI    ,           7 ,     45.0 ,  3.0 ,SOFT      ,    19.0 ,True      ,Alfa Romeo Racing ,01:38:31.361000 ,2019-09-08 14:18:32.688 ,          1 ,    15.0 ,        84.642 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
HUL    ,          27 ,     46.0 ,  2.0 ,MEDIUM    ,    17.0 ,True      ,Renault           ,01:38:34.064000 ,2019-09-08 14:18:35.391 ,          1 ,     5.0 ,        84.018 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
ALB    ,          23 ,     46.0 ,  2.0 ,MEDIUM    ,    20.0 ,True      ,Red Bull Racing   ,01:38:37.152000 ,2019-09-08 14:18:38.479 ,          1 ,     6.0 ,        83.39  ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
GRO    ,           8 ,     45.0 ,  3.0 ,SOFT      ,    16.0 ,True      ,Haas F1 Team      ,01:38:44.529000 ,2019-09-08 14:18:45.856 ,          1 ,    16.0 ,        85.473 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
PER    ,          11 ,     46.0 ,  2.0 ,SOFT      ,    18.0 ,True      ,Racing Point      ,01:38:47.651000 ,2019-09-08 14:18:48.978 ,          1 ,     7.0 ,        84.784 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
VER    ,          33 ,     46.0 ,  3.0 ,MEDIUM    ,    20.0 ,False     ,Red Bull Racing   ,01:38:48.047000 ,2019-09-08 14:18:49.374 ,          1 ,     8.0 ,        84.881 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
GIO    ,          99 ,     46.0 ,  2.0 ,MEDIUM    ,    25.0 ,True      ,Alfa Romeo Racing ,01:38:53.476000 ,2019-09-08 14:18:54.803 ,          1 ,     9.0 ,        84.847 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
NOR    ,           4 ,     46.0 ,  2.0 ,HARD      ,    23.0 ,True      ,McLaren           ,01:38:58.239000 ,2019-09-08 14:18:59.566 ,          1 ,    10.0 ,        84.359 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
GAS    ,          10 ,     46.0 ,  2.0 ,SOFT      ,    18.0 ,True      ,Toro Rosso        ,01:39:00.312000 ,2019-09-08 14:19:01.639 ,          1 ,    11.0 ,        84.309 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
LEC    ,          16 ,     47.0 ,  2.0 ,HARD      ,    27.0 ,True      ,Ferrari           ,01:39:03.642000 ,2019-09-08 14:19:04.969 ,          1 ,     1.0 ,        83.009 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
BOT    ,          77 ,     47.0 ,  2.0 ,MEDIUM    ,    20.0 ,True      ,Mercedes          ,01:39:05.231000 ,2019-09-08 14:19:06.558 ,          1 ,     2.0 ,        82.859 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
HAM    ,          44 ,     47.0 ,  2.0 ,MEDIUM    ,    28.0 ,True      ,Mercedes          ,01:39:08.860000 ,2019-09-08 14:19:10.187 ,          1 ,     3.0 ,        84.125 ,   21.5 ,    50.1 ,   988.8 ,False    ,     31.2 ,          206 ,      1.8 ,Italian Grand Prix ,2019
STR    ,          18 ,     46.0 ,  3.0 ,MEDIUM    ,    24.0 ,True      ,Racing Point      ,01:39:13.734000 ,2019-09-08 14:19:15.061 ,          1 ,    12.0 ,        84.45  ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
KUB    ,          88 ,     45.0 ,  3.0 ,MEDIUM    ,     1.0 ,True      ,Williams          ,01:38:57.760000 ,2019-09-08 14:18:59.087 ,          1 ,    17.0 ,       105.306 ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
RUS    ,          63 ,     46.0 ,  2.0 ,HARD      ,    23.0 ,True      ,Williams          ,01:39:28.193000 ,2019-09-08 14:19:29.520 ,          1 ,    13.0 ,        85.197 ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
VET    ,           5 ,     46.0 ,  4.0 ,MEDIUM    ,     5.0 ,True      ,Ferrari           ,01:39:44.443000 ,2019-09-08 14:19:45.770 ,          1 ,    14.0 ,        83.587 ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
RIC    ,           3 ,     47.0 ,  2.0 ,MEDIUM    ,    17.0 ,True      ,Renault           ,01:39:46.129000 ,2019-09-08 14:19:47.456 ,          1 ,     4.0 ,        84.158 ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
RAI    ,           7 ,     46.0 ,  3.0 ,SOFT      ,    20.0 ,True      ,Alfa Romeo Racing ,01:39:56.003000 ,2019-09-08 14:19:57.330 ,          1 ,    15.0 ,        84.588 ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
HUL    ,          27 ,     47.0 ,  2.0 ,MEDIUM    ,    18.0 ,True      ,Renault           ,01:39:58.082000 ,2019-09-08 14:19:59.409 ,          1 ,     5.0 ,        84.007 ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
ALB    ,          23 ,     47.0 ,  2.0 ,MEDIUM    ,    21.0 ,True      ,Red Bull Racing   ,01:40:00.542000 ,2019-09-08 14:20:01.869 ,          1 ,     6.0 ,        83.466 ,   21.6 ,    49.8 ,   988.8 ,False    ,     31.7 ,          168 ,      1.9 ,Italian Grand Prix ,2019
GRO    ,           8 ,     46.0 ,  3.0 ,SOFT      ,    17.0 ,True      ,Haas F1 Team      ,01:40:10.002000 ,2019-09-08 14:20:11.329 ,          1 ,    16.0 ,        85.203 ,   21.8 ,    49.3 ,   988.9 ,False    ,     32.5 ,          192 ,      1.5 ,Italian Grand Prix ,2019
