raceId,driverId,lap,position,time,milliseconds,LapTimeSeconds
219,71,34,12,1:27.484,87484,87.484
219,71,35,12,1:27.645,87645,87.645
219,71,36,12,1:27.336,87336,87.336
219,71,37,11,1:27.483,87483,87.483
219,71,38,11,1:27.260,87260,87.26
219,71,39,9,1:28.123,88123,88.123
219,71,40,9,1:27.118,87118,87.118
219,71,41,9,1:27.629,87629,87.629
219,71,42,9,1:27.274,87274,87.274
219,71,43,9,1:27.499,87499,87.499
219,71,44,9,1:27.431,87431,87.431
219,71,45,9,1:27.107,87107,87.107
219,71,46,9,1:27.170,87170,87.17
219,64,1,19,1:45.848,105848,105.848
219,64,2,19,1:28.761,88761,88.761
219,64,3,19,1:28.569,88569,88.569
219,64,4,20,1:32.308,92308,92.308
219,35,1,5,1:37.107,97107,97.107
219,35,2,5,1:28.327,88327,88.327
219,35,3,5,1:27.721,87721,87.721
219,35,4,5,1:27.182,87182,87.182
219,35,5,5,1:27.252,87252,87.252
219,35,6,5,1:27.469,87469,87.469
219,35,7,5,1:27.829,87829,87.829
219,35,8,5,1:27.467,87467,87.467
219,35,9,5,1:26.959,86959,86.959
219,35,10,5,1:27.425,87425,87.425
219,35,11,5,1:26.801,86801,86.801
219,35,12,5,1:26.867,86867,86.867
219,35,13,5,1:26.924,86924,86.924
219,35,14,5,1:26.743,86743,86.743
219,35,15,5,1:26.752,86752,86.752
219,35,16,5,1:26.406,86406,86.406
219,35,17,5,1:26.450,86450,86.45
219,35,18,5,1:27.682,87682,87.682
219,35,19,5,1:26.284,86284,86.284
219,35,20,5,1:25.715,85715,85.715
219,35,21,5,1:26.053,86053,86.053
219,35,22,5,1:26.109,86109,86.109
219,35,23,5,1:26.252,86252,86.252
219,35,24,5,1:26.590,86590,86.59
219,35,25,5,1:26.445,86445,86.445
219,35,26,5,1:26.422,86422,86.422
219,35,27,5,1:26.017,86017,86.017
219,35,28,11,1:48.193,108193,108.193
219,35,29,11,1:30.228,90228,90.228
219,35,30,10,1:26.295,86295,86.295
219,35,31,10,1:26.458,86458,86.458
219,35,32,9,1:27.005,87005,87.005
219,35,33,8,1:26.854,86854,86.854
219,35,34,7,1:26.669,86669,86.669
219,35,35,6,1:27.284,87284,87.284
219,35,36,6,1:26.375,86375,86.375
219,35,37,5,1:27.320,87320,87.32
219,35,38,5,1:27.118,87118,87.118
219,35,39,5,1:26.520,86520,86.52
219,35,40,5,1:26.646,86646,86.646
219,35,41,5,1:26.669,86669,86.669
219,35,42,5,1:26.584,86584,86.584
219,35,43,5,1:26.712,86712,86.712
219,35,44,5,1:26.620,86620,86.62
219,35,45,5,1:26.328,86328,86.328
219,35,46,5,1:26.146,86146,86.146
219,35,47,5,1:26.189,86189,86.189
219,35,48,5,1:26.188,86188,86.188
219,35,49,5,1:26.163,86163,86.163
219,35,50,5,1:26.321,86321,86.321
219,35,51,5,1:26.126,86126,86.126
219,35,52,5,1:26.273,86273,86.273
219,35,53,5,1:26.491,86491,86.491
219,49,1,2,1:35.532,95532,95.532
219,49,2,2,1:27.716,87716,87.716
219,49,3,2,1:27.325,87325,87.325
219,49,4,2,1:26.944,86944,86.944
219,49,5,2,1:27.018,87018,87.018
219,49,6,2,1:27.009,87009,87.009
219,49,7,2,1:27.055,87055,87.055
219,49,8,2,1:27.095,87095,87.095
219,49,9,2,1:26.841,86841,86.841
219,49,10,2,1:26.847,86847,86.847
219,49,11,2,1:26.713,86713,86.713
219,49,12,2,1:27.036,87036,87.036
219,49,13,2,1:26.737,86737,86.737
219,49,14,2,1:26.620,86620,86.62
219,49,15,2,1:26.534,86534,86.534
219,49,16,2,1:26.738,86738,86.738
219,49,17,2,1:26.346,86346,86.346
219,49,18,2,1:26.264,86264,86.264
219,49,19,2,1:26.250,86250,86.25
219,49,20,2,1:26.335,86335,86.335
219,49,21,2,1:26.423,86423,86.423
219,49,22,2,1:26.203,86203,86.203
219,49,23,2,1:26.168,86168,86.168
219,49,24,2,1:26.572,86572,86.572
219,49,25,2,1:26.619,86619,86.619
219,49,26,2,1:25.998,85998,85.998
219,49,27,2,1:26.574,86574,86.574
219,49,28,2,1:27.136,87136,87.136
219,49,29,7,1:47.939,107939,107.939
219,49,30,8,1:30.121,90121,90.121
219,49,31,8,1:26.445,86445,86.445
219,49,32,7,1:26.537,86537,86.537
219,49,33,6,1:28.011,88011,88.011
219,49,34,5,1:27.094,87094,87.094
219,49,35,3,1:27.692,87692,87.692
219,49,36,3,1:27.013,87013,87.013
219,49,37,3,1:27.949,87949,87.949
219,49,38,3,1:26.820,86820,86.82
219,49,39,3,1:26.696,86696,86.696
219,49,40,3,1:27.002,87002,87.002
219,49,41,3,1:26.858,86858,86.858
219,49,42,3,1:26.402,86402,86.402
219,49,43,3,1:26.360,86360,86.36
219,49,44,3,1:26.282,86282,86.282
219,49,45,3,1:26.008,86008,86.008
219,49,46,3,1:25.921,85921,85.921
219,49,47,3,1:25.600,85600,85.6
219,49,48,3,1:26.108,86108,86.108
219,49,49,3,1:26.493,86493,86.493
219,49,50,3,1:26.785,86785,86.785
219,49,51,3,1:27.374,87374,87.374
219,49,52,3,1:26.092,86092,86.092
219,49,53,3,1:26.702,86702,86.702
219,30,1,7,1:38.280,98280,98.28
219,30,2,7,1:28.376,88376,88.376
219,30,3,7,1:28.164,88164,88.164
219,30,4,7,1:27.653,87653,87.653
219,30,5,7,1:27.706,87706,87.706
219,30,6,7,1:27.596,87596,87.596
219,30,7,7,1:27.487,87487,87.487
219,30,8,7,1:27.728,87728,87.728
219,30,9,7,1:27.363,87363,87.363
219,30,10,7,1:27.417,87417,87.417
219,30,11,7,1:27.285,87285,87.285
219,30,12,7,1:27.273,87273,87.273
219,30,13,7,1:27.214,87214,87.214
219,30,14,7,1:27.367,87367,87.367
219,30,15,7,1:27.242,87242,87.242
219,30,16,7,1:27.347,87347,87.347
219,30,17,7,1:26.852,86852,86.852
219,30,18,7,1:27.029,87029,87.029
219,30,19,7,1:28.178,88178,88.178
219,30,20,7,1:26.553,86553,86.553
219,30,21,7,1:26.875,86875,86.875
219,30,22,7,1:26.675,86675,86.675
219,30,23,7,1:26.584,86584,86.584
219,30,24,7,1:26.696,86696,86.696
219,30,25,7,1:26.587,86587,86.587
219,30,26,7,1:26.536,86536,86.536
219,30,27,7,1:26.298,86298,86.298
219,30,28,6,1:26.431,86431,86.431
219,30,29,5,1:26.336,86336,86.336
219,30,30,5,1:26.561,86561,86.561
219,30,31,4,1:26.363,86363,86.363
219,30,32,2,1:26.720,86720,86.72
219,30,33,2,1:26.717,86717,86.717
219,30,34,1,1:26.575,86575,86.575
219,30,35,7,1:45.039,105039,105.039
219,30,36,7,1:30.233,90233,90.233
219,30,37,6,1:26.711,86711,86.711
219,30,38,6,1:27.157,87157,87.157
219,30,39,6,1:27.035,87035,87.035
219,30,40,6,1:27.333,87333,87.333
219,30,41,6,1:26.592,86592,86.592
219,30,42,6,1:26.446,86446,86.446
219,30,43,6,1:26.379,86379,86.379
219,30,44,6,1:26.458,86458,86.458
219,30,45,6,1:26.224,86224,86.224
219,30,46,6,1:25.995,85995,85.995
219,30,47,6,1:25.863,85863,85.863
219,30,48,6,1:26.054,86054,86.054
219,30,49,6,1:26.033,86033,86.033
219,30,50,6,1:25.886,85886,85.886
219,30,51,6,1:26.324,86324,86.324
219,30,52,6,1:26.014,86014,86.014
219,30,53,6,1:26.250,86250,86.25
219,56,1,9,1:39.626,99626,99.626
219,56,2,9,1:28.940,88940,88.94
219,56,3,9,1:28.308,88308,88.308
219,56,4,9,1:28.095,88095,88.095
219,56,5,9,1:28.011,88011,88.011
219,56,6,9,1:27.627,87627,87.627
219,56,7,9,1:27.851,87851,87.851
219,56,8,9,1:27.899,87899,87.899
219,56,9,9,1:27.593,87593,87.593
219,56,10,9,1:27.737,87737,87.737
219,56,11,9,1:27.510,87510,87.51
219,56,12,9,1:27.383,87383,87.383
219,56,13,9,1:27.351,87351,87.351
219,56,14,9,1:27.481,87481,87.481
219,56,15,9,1:27.458,87458,87.458
219,56,16,9,1:27.168,87168,87.168
219,56,17,9,1:27.009,87009,87.009
219,56,18,9,1:27.000,87000,87.0
219,56,19,9,1:27.416,87416,87.416
219,56,20,9,1:27.696,87696,87.696
219,56,21,9,1:27.187,87187,87.187
219,56,22,9,1:26.891,86891,86.891
219,56,23,9,1:26.891,86891,86.891
219,56,24,9,1:26.573,86573,86.573
219,56,25,9,1:26.539,86539,86.539
219,56,26,9,1:26.455,86455,86.455
219,56,27,9,1:26.464,86464,86.464
219,56,28,8,1:26.584,86584,86.584
219,56,29,8,1:26.693,86693,86.693
219,56,30,7,1:26.622,86622,86.622
219,56,31,6,1:26.823,86823,86.823
219,56,32,6,1:26.706,86706,86.706
219,56,33,9,1:45.931,105931,105.931
219,56,34,9,1:30.518,90518,90.518
219,56,35,9,1:27.260,87260,87.26
219,56,36,9,1:26.483,86483,86.483
219,56,37,8,1:26.679,86679,86.679
219,56,38,8,1:26.417,86417,86.417
219,56,39,8,1:26.229,86229,86.229
219,56,40,8,1:26.519,86519,86.519
219,56,41,8,1:26.533,86533,86.533
219,56,42,8,1:26.994,86994,86.994
219,56,43,8,1:26.704,86704,86.704
219,56,44,8,1:26.456,86456,86.456
219,56,45,8,1:26.199,86199,86.199
219,56,46,8,1:25.970,85970,85.97
219,56,47,8,1:25.837,85837,85.837
219,56,48,8,1:26.015,86015,86.015
219,56,49,8,1:25.848,85848,85.848
219,56,50,8,1:26.301,86301,86.301
219,56,51,8,1:26.117,86117,86.117
219,56,52,8,1:25.996,85996,85.996
219,56,53,8,1:25.655,85655,85.655
219,55,1,1,1:34.447,94447,94.447
219,55,2,1,1:27.377,87377,87.377
219,55,3,1,1:26.838,86838,86.838
219,55,4,1,1:26.578,86578,86.578
219,55,5,1,1:27.430,87430,87.43
219,55,6,1,1:26.795,86795,86.795
219,55,7,1,1:26.582,86582,86.582
219,55,8,1,1:26.710,86710,86.71
219,55,9,1,1:26.822,86822,86.822
219,55,10,1,1:27.020,87020,87.02
219,55,11,1,1:26.818,86818,86.818
219,55,12,1,1:26.798,86798,86.798
219,55,13,1,1:26.628,86628,86.628
219,55,14,1,1:26.722,86722,86.722
219,55,15,1,1:26.646,86646,86.646
219,55,16,1,1:26.631,86631,86.631
219,55,17,1,1:26.617,86617,86.617
219,55,18,1,1:26.665,86665,86.665
219,55,19,1,1:26.584,86584,86.584
219,55,20,1,1:26.913,86913,86.913
219,55,21,1,1:26.342,86342,86.342
219,55,22,1,1:26.352,86352,86.352
219,55,23,1,1:26.558,86558,86.558
219,55,24,1,1:26.649,86649,86.649
219,55,25,1,1:26.564,86564,86.564
219,55,26,1,1:26.447,86447,86.447
219,55,27,1,1:26.642,86642,86.642
219,55,28,1,1:26.995,86995,86.995
219,55,29,1,1:26.454,86454,86.454
219,55,30,1,1:26.908,86908,86.908
219,55,31,1,1:26.739,86739,86.739
219,55,32,5,1:47.944,107944,107.944
219,55,33,5,1:30.683,90683,90.683
219,55,34,4,1:26.748,86748,86.748
219,55,35,2,1:27.228,87228,87.228
219,55,36,2,1:27.500,87500,87.5
219,55,37,2,1:26.920,86920,86.92
219,55,38,2,1:26.530,86530,86.53
219,55,39,2,1:26.592,86592,86.592
219,55,40,2,1:26.906,86906,86.906
219,55,41,2,1:26.362,86362,86.362
219,55,42,2,1:26.419,86419,86.419
219,55,43,2,1:26.388,86388,86.388
219,55,44,2,1:26.573,86573,86.573
219,55,45,2,1:26.305,86305,86.305
219,55,46,2,1:26.248,86248,86.248
219,55,47,2,1:26.318,86318,86.318
219,55,48,2,1:26.495,86495,86.495
219,55,49,2,1:26.731,86731,86.731
219,55,50,2,1:26.696,86696,86.696
219,55,51,2,1:26.108,86108,86.108
219,55,52,2,1:26.067,86067,86.067
219,55,53,2,1:26.514,86514,86.514
219,77,1,8,1:38.552,98552,98.552
219,77,2,8,1:28.658,88658,88.658
219,77,3,8,1:28.097,88097,88.097
219,77,4,8,1:27.784,87784,87.784
219,77,5,8,1:27.693,87693,87.693
219,77,6,8,1:27.260,87260,87.26
219,77,7,8,1:27.807,87807,87.807
219,77,8,8,1:27.536,87536,87.536
219,77,9,8,1:27.566,87566,87.566
219,77,10,8,1:27.377,87377,87.377
219,77,11,8,1:27.288,87288,87.288
219,77,12,8,1:27.244,87244,87.244
219,77,13,8,1:27.018,87018,87.018
219,77,14,8,1:27.169,87169,87.169
219,77,15,8,1:27.808,87808,87.808
219,77,16,8,1:27.024,87024,87.024
219,77,17,8,1:26.945,86945,86.945
219,77,18,8,1:26.904,86904,86.904
219,77,19,8,1:28.720,88720,88.72
219,77,20,8,1:26.661,86661,86.661
219,77,21,8,1:26.584,86584,86.584
219,77,22,8,1:26.555,86555,86.555
219,77,23,8,1:26.727,86727,86.727
219,77,24,8,1:26.860,86860,86.86
219,77,25,8,1:26.624,86624,86.624
219,77,26,8,1:26.337,86337,86.337
219,77,27,8,1:26.476,86476,86.476
219,77,28,7,1:26.428,86428,86.428
219,77,29,6,1:26.338,86338,86.338
219,77,30,6,1:26.342,86342,86.342
219,77,31,5,1:26.492,86492,86.492
219,77,32,3,1:27.093,87093,87.093
219,77,33,3,1:26.417,86417,86.417
219,77,34,8,1:47.138,107138,107.138
219,77,35,8,1:32.415,92415,92.415
219,77,36,8,1:26.409,86409,86.409
219,77,37,7,1:26.310,86310,86.31
219,77,38,7,1:26.567,86567,86.567
219,77,39,7,1:26.050,86050,86.05
219,77,40,7,1:26.392,86392,86.392
219,77,41,7,1:26.237,86237,86.237
219,77,42,7,1:26.512,86512,86.512
219,77,43,7,1:26.420,86420,86.42
219,77,44,7,1:26.259,86259,86.259
219,77,45,7,1:26.230,86230,86.23
219,77,46,7,1:26.023,86023,86.023
219,77,47,7,1:25.653,85653,85.653
219,77,48,7,1:25.843,85843,85.843
219,77,49,7,1:26.088,86088,86.088
219,77,50,7,1:25.783,85783,85.783
219,77,51,7,1:26.667,86667,86.667
219,77,52,7,1:25.945,85945,85.945
219,77,53,7,1:25.755,85755,85.755
219,57,1,6,1:37.550,97550,97.55
219,57,2,6,1:28.060,88060,88.06
219,57,3,6,1:28.101,88101,88.101
219,57,4,6,1:27.276,87276,87.276
219,57,5,6,1:27.110,87110,87.11
219,57,6,6,1:27.681,87681,87.681
219,57,7,6,1:27.401,87401,87.401
219,57,8,6,1:27.535,87535,87.535
219,57,9,6,1:27.271,87271,87.271
219,57,10,6,1:27.064,87064,87.064
219,57,11,6,1:27.350,87350,87.35
219,57,12,6,1:26.573,86573,86.573
219,57,13,6,1:26.917,86917,86.917
219,57,14,6,1:26.691,86691,86.691
219,57,15,6,1:26.813,86813,86.813
219,57,16,6,1:26.362,86362,86.362
219,57,17,6,1:26.459,86459,86.459
219,57,18,6,1:27.605,87605,87.605
219,57,19,6,1:26.373,86373,86.373
219,57,20,6,1:26.025,86025,86.025
219,57,21,6,1:25.824,85824,85.824
219,57,22,6,1:26.044,86044,86.044
219,57,23,6,1:26.268,86268,86.268
219,57,24,6,1:26.550,86550,86.55
219,57,25,6,1:26.297,86297,86.297
219,57,26,6,1:26.633,86633,86.633
219,57,27,6,1:26.020,86020,86.02
219,57,28,5,1:26.146,86146,86.146
219,57,29,4,1:25.522,85522,85.522
219,57,30,4,1:26.226,86226,86.226
219,57,31,3,1:26.649,86649,86.649
219,57,32,1,1:26.000,86000,86.0
219,57,33,1,1:25.346,85346,85.346
219,57,34,3,1:48.793,108793,108.793
219,57,35,4,1:30.171,90171,90.171
219,57,36,4,1:27.407,87407,87.407
219,57,37,14,2:25.437,145437,145.437
219,57,38,14,1:28.751,88751,88.751
219,57,39,12,1:25.607,85607,85.607
219,57,40,12,1:25.085,85085,85.085
219,57,41,12,1:24.866,84866,84.866
219,57,42,12,1:24.932,84932,84.932
219,57,43,12,1:25.710,85710,85.71
219,57,44,11,1:25.517,85517,85.517
219,57,45,11,1:24.869,84869,84.869
219,57,46,11,1:26.457,86457,86.457
219,57,47,9,1:26.193,86193,86.193
219,57,48,9,1:25.347,85347,85.347
219,57,49,9,1:24.808,84808,84.808
219,57,50,9,1:24.954,84954,84.954
219,57,51,9,1:25.333,85333,85.333
219,57,52,9,1:25.442,85442,85.442
219,57,53,9,1:26.561,86561,86.561
219,14,1,3,1:35.893,95893,95.893
219,14,2,3,1:27.802,87802,87.802
219,14,3,3,1:27.321,87321,87.321
219,14,4,3,1:27.063,87063,87.063
219,14,5,3,1:26.925,86925,86.925
219,14,6,3,1:27.131,87131,87.131
219,14,7,3,1:26.839,86839,86.839
219,14,8,3,1:27.125,87125,87.125
219,14,9,3,1:26.812,86812,86.812
219,14,10,3,1:27.077,87077,87.077
219,14,11,3,1:26.676,86676,86.676
219,14,12,3,1:26.958,86958,86.958
219,14,13,3,1:26.816,86816,86.816
219,14,14,3,1:26.668,86668,86.668
219,14,15,3,1:26.506,86506,86.506
219,14,16,3,1:26.549,86549,86.549
219,14,17,3,1:26.670,86670,86.67
219,14,18,3,1:26.116,86116,86.116
219,14,19,3,1:26.333,86333,86.333
219,14,20,3,1:26.203,86203,86.203
219,14,21,3,1:26.332,86332,86.332
219,14,22,3,1:26.364,86364,86.364
219,14,23,3,1:26.353,86353,86.353
219,14,24,3,1:26.364,86364,86.364
219,14,25,3,1:26.422,86422,86.422
219,14,26,3,1:26.305,86305,86.305
219,14,27,3,1:26.357,86357,86.357
219,14,28,3,1:27.008,87008,87.008
219,14,29,2,1:26.752,86752,86.752
219,14,30,2,1:27.551,87551,87.551
219,14,31,2,1:25.975,85975,85.975
219,14,32,4,1:45.891,105891,105.891
219,14,33,4,1:30.393,90393,90.393
219,14,34,2,1:26.502,86502,86.502
219,14,35,1,1:27.017,87017,87.017
219,14,36,1,1:27.160,87160,87.16
219,14,37,1,1:26.387,86387,86.387
219,14,38,1,1:26.289,86289,86.289
219,14,39,1,1:26.353,86353,86.353
219,14,40,1,1:26.597,86597,86.597
219,14,41,1,1:26.541,86541,86.541
219,14,42,1,1:26.208,86208,86.208
219,14,43,1,1:26.098,86098,86.098
219,14,44,1,1:26.370,86370,86.37
219,14,45,1,1:26.414,86414,86.414
219,14,46,1,1:26.167,86167,86.167
219,14,47,1,1:26.312,86312,86.312
219,14,48,1,1:26.904,86904,86.904
219,14,49,1,1:27.564,87564,87.564
219,14,50,1,1:26.762,86762,86.762
219,14,51,1,1:26.492,86492,86.492
219,14,52,1,1:26.465,86465,86.465
219,14,53,1,1:26.457,86457,86.457
219,23,1,11,1:40.362,100362,100.362
219,23,2,11,1:29.112,89112,89.112
219,23,3,11,1:28.441,88441,88.441
219,23,4,11,1:28.124,88124,88.124
219,23,5,11,1:28.224,88224,88.224
219,23,6,11,1:27.788,87788,87.788
219,23,7,11,1:27.983,87983,87.983
219,23,8,11,1:27.761,87761,87.761
219,23,9,11,1:27.924,87924,87.924
219,23,10,11,1:27.602,87602,87.602
219,23,11,11,1:27.347,87347,87.347
219,23,12,11,1:27.200,87200,87.2
219,23,13,11,1:27.452,87452,87.452
219,23,14,11,1:27.521,87521,87.521
219,23,15,11,1:27.397,87397,87.397
219,23,16,11,1:27.533,87533,87.533
219,23,17,11,1:27.318,87318,87.318
219,23,18,11,1:27.414,87414,87.414
219,23,19,11,1:27.320,87320,87.32
219,23,20,11,1:27.452,87452,87.452
219,23,21,11,1:27.278,87278,87.278
219,23,22,11,1:26.934,86934,86.934
219,23,23,11,1:26.920,86920,86.92
219,23,24,11,1:27.160,87160,87.16
219,23,25,11,1:26.807,86807,86.807
219,23,26,11,1:26.781,86781,86.781
219,23,27,11,1:26.809,86809,86.809
219,23,28,10,1:27.034,87034,87.034
219,23,29,10,1:26.609,86609,86.609
219,23,30,9,1:27.056,87056,87.056
219,23,31,9,1:25.909,85909,85.909
219,23,32,11,1:52.534,112534,112.534
219,23,33,11,1:29.595,89595,89.595
219,23,34,11,1:26.298,86298,86.298
219,23,35,11,1:27.117,87117,87.117
219,23,36,11,1:26.653,86653,86.653
219,23,37,10,1:27.710,87710,87.71
219,23,38,10,1:27.742,87742,87.742
219,23,39,15,3:10.004,190004,190.004
219,21,1,4,1:36.447,96447,96.447
219,21,2,4,1:28.302,88302,88.302
219,21,3,4,1:27.370,87370,87.37
219,21,4,4,1:27.244,87244,87.244
219,21,5,4,1:27.559,87559,87.559
219,21,6,4,1:27.453,87453,87.453
219,21,7,4,1:27.539,87539,87.539
219,21,8,4,1:27.231,87231,87.231
219,21,9,4,1:27.159,87159,87.159
219,21,10,4,1:27.119,87119,87.119
219,21,11,4,1:27.062,87062,87.062
219,21,12,4,1:26.806,86806,86.806
219,21,13,4,1:26.959,86959,86.959
219,21,14,4,1:26.436,86436,86.436
219,21,15,4,1:26.487,86487,86.487
219,21,16,4,1:26.619,86619,86.619
219,21,17,4,1:26.394,86394,86.394
219,21,18,4,1:26.629,86629,86.629
219,21,19,4,1:26.477,86477,86.477
219,21,20,4,1:26.510,86510,86.51
219,21,21,4,1:26.444,86444,86.444
219,21,22,4,1:26.363,86363,86.363
219,21,23,4,1:26.534,86534,86.534
219,21,24,4,1:26.372,86372,86.372
219,21,25,4,1:26.492,86492,86.492
219,21,26,4,1:26.447,86447,86.447
219,21,27,4,1:26.003,86003,86.003
219,21,28,4,1:25.960,85960,85.96
219,21,29,3,1:26.380,86380,86.38
219,21,30,3,1:26.436,86436,86.436
219,21,31,7,1:45.975,105975,105.975
219,21,32,8,1:30.318,90318,90.318
219,21,33,7,1:27.201,87201,87.201
219,21,34,6,1:27.638,87638,87.638
219,21,35,5,1:27.752,87752,87.752
219,21,36,5,1:27.397,87397,87.397
219,21,37,4,1:27.379,87379,87.379
219,21,38,4,1:26.820,86820,86.82
219,21,39,4,1:26.722,86722,86.722
219,21,40,4,1:27.076,87076,87.076
219,21,41,4,1:26.680,86680,86.68
219,21,42,4,1:26.640,86640,86.64
219,21,43,4,1:26.453,86453,86.453
219,21,44,4,1:26.582,86582,86.582
219,21,45,4,1:26.434,86434,86.434
219,21,46,4,1:26.189,86189,86.189
219,21,47,4,1:26.307,86307,86.307
219,21,48,4,1:26.014,86014,86.014
219,21,49,4,1:26.176,86176,86.176
219,21,50,4,1:26.180,86180,86.18
219,21,51,4,1:26.278,86278,86.278
219,21,52,4,1:26.194,86194,86.194
219,21,53,4,1:26.842,86842,86.842
219,15,1,12,1:41.480,101480,101.48
219,15,2,12,1:28.704,88704,88.704
219,15,3,12,1:28.150,88150,88.15
219,15,4,12,1:28.169,88169,88.169
219,15,5,12,1:28.300,88300,88.3
219,15,6,12,1:27.750,87750,87.75
219,15,7,12,1:28.110,88110,88.11
219,15,8,12,1:27.773,87773,87.773
219,15,9,12,1:27.905,87905,87.905
219,15,10,12,1:27.842,87842,87.842
219,15,11,12,1:27.364,87364,87.364
219,15,12,12,1:27.784,87784,87.784
219,15,13,12,1:27.688,87688,87.688
219,15,14,12,1:27.641,87641,87.641
219,15,15,12,1:27.883,87883,87.883
219,15,16,12,1:27.844,87844,87.844
219,15,17,12,1:27.925,87925,87.925
219,15,18,12,1:27.744,87744,87.744
219,15,19,12,1:27.990,87990,87.99
219,15,20,12,1:27.499,87499,87.499
219,15,21,12,1:27.976,87976,87.976
219,15,22,12,1:27.217,87217,87.217
219,15,23,12,1:27.380,87380,87.38
219,15,24,12,1:27.499,87499,87.499
219,15,25,12,1:27.332,87332,87.332
219,15,26,12,1:27.416,87416,87.416
219,15,27,12,1:27.557,87557,87.557
219,15,28,12,1:27.543,87543,87.543
219,15,29,15,1:49.260,109260,109.26
219,15,30,15,1:31.295,91295,91.295
219,15,31,15,1:27.916,87916,87.916
219,15,32,13,1:28.174,88174,88.174
219,15,33,13,1:30.147,90147,90.147
219,15,34,13,1:28.256,88256,88.256
219,15,35,13,1:28.077,88077,88.077
219,15,36,13,1:27.334,87334,87.334
219,15,37,12,1:27.392,87392,87.392
219,15,38,12,1:27.116,87116,87.116
219,15,39,10,1:27.620,87620,87.62
219,15,40,10,1:27.164,87164,87.164
219,15,41,10,1:27.870,87870,87.87
219,15,42,10,1:28.274,88274,88.274
219,15,43,10,1:27.285,87285,87.285
219,15,44,10,1:26.718,86718,86.718
219,15,45,10,1:27.045,87045,87.045
219,15,46,10,1:26.933,86933,86.933
219,15,47,10,1:28.105,88105,88.105
219,15,48,10,1:27.234,87234,87.234
219,15,49,10,1:27.060,87060,87.06
219,15,50,10,1:27.036,87036,87.036
219,15,51,10,1:27.075,87075,87.075
219,15,52,10,1:27.260,87260,87.26
219,15,53,10,1:28.204,88204,88.204
219,75,1,17,1:44.663,104663,104.663
219,75,2,17,1:28.478,88478,88.478
219,75,3,17,1:28.366,88366,88.366
219,75,4,17,1:27.849,87849,87.849
219,75,5,17,1:28.797,88797,88.797
219,75,6,17,1:28.678,88678,88.678
219,75,7,17,1:28.352,88352,88.352
219,75,8,17,1:28.988,88988,88.988
219,75,9,17,1:28.648,88648,88.648
219,75,10,17,1:28.016,88016,88.016
219,75,11,17,1:27.989,87989,87.989
219,75,12,17,1:27.970,87970,87.97
219,75,13,17,1:28.166,88166,88.166
219,75,14,17,1:28.600,88600,88.6
219,75,15,17,1:29.456,89456,89.456
219,75,16,16,1:28.715,88715,88.715
219,75,17,15,1:28.315,88315,88.315
219,75,18,14,1:27.754,87754,87.754
219,75,19,14,1:27.869,87869,87.869
219,75,20,14,1:27.778,87778,87.778
219,75,21,14,1:27.713,87713,87.713
219,75,22,14,1:27.708,87708,87.708
219,75,23,14,1:27.748,87748,87.748
219,75,24,14,1:27.343,87343,87.343
219,75,25,14,1:27.398,87398,87.398
219,75,26,14,1:27.134,87134,87.134
219,75,27,14,1:26.966,86966,86.966
219,75,28,14,1:27.114,87114,87.114
219,75,29,13,1:27.244,87244,87.244
219,75,30,13,1:27.175,87175,87.175
219,75,31,12,1:26.962,86962,86.962
219,75,32,14,1:48.991,108991,108.991
219,75,33,14,1:31.783,91783,91.783
219,75,34,14,1:27.645,87645,87.645
219,75,35,14,1:27.788,87788,87.788
219,75,36,14,1:27.162,87162,87.162
219,75,37,13,1:27.111,87111,87.111
219,75,38,13,1:27.009,87009,87.009
219,75,39,11,1:27.936,87936,87.936
219,75,40,11,1:27.221,87221,87.221
219,75,41,11,1:27.284,87284,87.284
219,75,42,11,1:27.279,87279,87.279
219,75,43,11,1:27.099,87099,87.099
219,75,44,12,1:27.948,87948,87.948
219,75,45,12,1:27.066,87066,87.066
219,75,46,12,1:26.861,86861,86.861
219,75,47,11,1:27.053,87053,87.053
219,75,48,11,1:27.394,87394,87.394
219,75,49,11,1:26.759,86759,86.759
219,75,50,11,1:26.717,86717,86.717
219,75,51,11,1:26.827,86827,86.827
219,75,52,11,1:26.668,86668,86.668
219,75,53,11,1:26.383,86383,86.383
219,65,1,10,1:39.983,99983,99.983
219,65,2,10,1:29.182,89182,89.182
219,65,3,10,1:28.372,88372,88.372
219,65,4,10,1:28.132,88132,88.132
219,65,5,10,1:27.861,87861,87.861
219,65,6,10,1:27.941,87941,87.941
219,65,7,10,1:27.741,87741,87.741
219,65,8,10,1:27.928,87928,87.928
219,65,9,10,1:27.837,87837,87.837
219,65,10,10,1:27.670,87670,87.67
219,65,11,10,1:27.512,87512,87.512
219,65,12,10,1:27.340,87340,87.34
219,65,13,10,1:27.579,87579,87.579
219,65,14,10,1:27.250,87250,87.25
219,65,15,10,1:27.606,87606,87.606
219,65,16,10,1:27.330,87330,87.33
219,65,17,10,1:27.530,87530,87.53
219,65,18,10,1:27.296,87296,87.296
219,65,19,10,1:27.250,87250,87.25
